YEAR,NATURE,INSTITUTION,COURSE,STUDENT,TYPE,SPONSOR
2004,Dissertação de mestrado,Universidade Estadual de Campinas,Ciência da Computação,Ângelo Loula,CO_ORIENTADOR,SIM
2007,Dissertação de mestrado,Universidade Federal da Bahia,"Ensino, Filosofia e História das Ciências",Vanessa Carvalho dos Santos,ORIENTADOR_PRINCIPAL,SIM
2007,Dissertação de mestrado,Universidade Federal da Bahia,Ecologia e Biomonitoramento,Érica Sena Neves,ORIENTADOR_PRINCIPAL,SIM
2010,Dissertação de mestrado,Universidade do Estado do Rio de Janeiro,Design,Breno Bitarello Sad,CO_ORIENTADOR,NAO
2010,Dissertação de mestrado,Universidade Federal de Juiz de Fora,Comunicação,Thiago Luiz Berzoini Machado,ORIENTADOR_PRINCIPAL,NAO
2013,Dissertação de mestrado,Universidade Federal de Juiz de Fora,Comunicação,Patrícia Gonçalves da Conceição Rossini,ORIENTADOR_PRINCIPAL,NAO
2012,Dissertação de mestrado,Universidade Federal de Juiz de Fora,Comunicação,Debora Faccion,ORIENTADOR_PRINCIPAL,NAO
2013,Dissertação de mestrado,Universidade Federal de Juiz de Fora,PROGRAMA DE PÓS-GRADUAÇÃO PROFISSIONAL EM GESTÃO E,ÁLISSON DE ALMEIDA SANTOS,ORIENTADOR_PRINCIPAL,NAO
2013,Dissertação de mestrado,Universidade Federal de Juiz de Fora,PROGRAMA DE PÓS-GRADUAÇÃO PROFISSIONAL EM GESTÃO E,PAULO HENRIQUE RODRIGUES,ORIENTADOR_PRINCIPAL,NAO
2013,Dissertação de mestrado,Universidade Federal de Juiz de Fora,Comunicação,Ana Paula Vitorio da Costa,ORIENTADOR_PRINCIPAL,NAO
2012,Dissertação de mestrado,Universidade Federal de Juiz de Fora,Comunicação,Adriano Vinício da Silva do Carmo,ORIENTADOR_PRINCIPAL,NAO
2013,Dissertação de mestrado,Universidade Federal de Juiz de Fora,PROGRAMA DE PÓS-GRADUAÇÃO PROFISSIONAL EM GESTÃO E,Andreza Araujo Coelho,ORIENTADOR_PRINCIPAL,NAO
